text,label_class,label
在手术室里，那些被切下来的包皮、肿瘤都到哪里去了？请看此文,search,2
宝宝出生后体重低、发育迟缓怎么办？家长你莫慌，这篇文章告诉你,search,2
水喝多了会得尿毒症？肾内科医师辟谣：做好这几点让尿毒症绕路走,search,2
婴幼儿出现缺铁性贫血？宝妈你莫慌，临床医生给出了解决方案,search,2
吃蛋黄胆固醇嗖嗖嗖上升，血脂高的人不能吃？临床医生辟谣说清楚,search,2
痛风不能吃豆制品？专家辟谣：这是错误的说法，一文给大家说清楚,search,2
运动为什么能治糖尿病？又该如何进行运动？临床医生来深度解读,search,2
都说肌酐升高代表肾出问题？肾内科医师解释给您听，快快收藏起来,search,2
健康瘦一夏：减肥效果欠佳？临床医生教你提升代谢，健康减肥,search,2
健康瘦一夏：深受肥胖问题困扰？临床医生和你谈谈中医减肥的优势,search,2
只要吃了降糖药就不会得糖尿病肾病？肾内科医师辟谣给您讲清楚,search,2
艾滋病患者血液滴在食物上，正常人摄入也会得艾滋病？答案揭晓,search,2
健康瘦一夏：健康减肥很关键，临床医生手把手教你进行热量控制,search,2
不吃药怎么把尿酸降下来？肾内科医师推荐这种方法，值得收藏,search,2
肾不好有哪些异常信号？肾内科医师提醒：这四种表现最容易出现,search,2
痛风病人降尿酸在服用非布司他？深度：临床医生教你怎么用好它,search,2
很多疾病会引起水肿，肾不好引起水肿有何特点？一文说清楚,search,2
提醒：步入中老年阶段，脑梗容易悄悄找上门？临床医生说出真相,search,2
如何避免肾衰竭？肾内科医师提醒：两点区别、三组异常信号收藏好,search,2
肾病患者为什么血压难控制？肾内科医师说出原因，给出解决方案,search,2
尿酸会导致肌酐高吗？又该怎么应对？肾内科医师指出明路,search,2
关爱癫痫患者：这九问九答收藏起来，生活中很常用，可以常看看,search,2
“三阳”陆续出现，专家：反复感染伤害大，来瑞特韦片可促进恢复,search,2
发现缺铁性贫血，多用铁锅炒菜就能把铁补回来？临床医生辟谣说清,search,2
突然倒地、四肢抽搐、口吐白沫？莫慌，医生给出解决方案,search,2
肾脏有这三大功能，肾不好会出现这五种异常信号，医生建议收藏好,search,2
从中医的角度浅谈“补肾”之道，肾内科医师给出了这几点建议,search,2
步入中老年，时常感头晕、乏力、手麻、站不稳？脑供血不足要重视,search,2
不少肾病都需要长期服用激素，它究竟是怎么治疗肾病？深度解读,search,2
到底什么是尿毒症？想要避免尿毒症我们该怎么做？这份建议请收藏,search,2
平时身体健康，淋雨或劳累后高热、胸痛、咳嗽、咳痰？深度解读,search,2
人体的尿液是怎么来的？是不是尿越多越健康？肾内科医师给出答案,search,2
糖尿病只能吃药，不能用胰岛素，否则身体越用越废？深度辟谣,search,2
糖尿病都必须吃药、打胰岛素才能好？辟谣：这两种方法值得了解,search,2
针对男性“时间短”的问题，达泊西汀到底行不行？医生一文说清楚,search,2
选择题：老年糖尿病患者，忌口没生活质量，不忌口性命难保。难,search,2
庞大的职业病群体：尘肺患者，透支的身体换来的报酬是不对等的,search,2
关注肺健康：小宝宝总是咳嗽、痰多？别慌，临床医生给你来支招,search,2
有的人喝酒脸红，有的不脸红，到底是哪种更伤肝？临床医生告诉你,search,2
肝硬化病程共分两期，医生提醒：代偿期往往无声无息，却值得警惕,search,2
尿常规经常做，能否从中直接看出什么病呢？肾内科医师解释给您听,search,2
尿毒症透析、不透析、吃药、不吃药有何差别？肾内科医师给出答案,search,2
做过胃镜，那支气管镜又是怎么做的呢？临床医生给出了这份攻略,search,2
长期、反复接触射线？提醒：放射性肺炎莫小视，医生给您说清楚,search,2
不少痛风病人会服用“苯溴马隆片”，这些注意事项医生建议要牢记,search,2
导致男性“不育”最常见的祸根，原来是精索静脉曲张，一文读懂,search,2
得痛风后这也不敢吃，那也不敢吃？临床医生给出解决方案,search,2
家里有肺结核患者，害怕被传染？临床医生给出了这几点建议,search,2
关注肺健康：长年咳痰喘，活动后气急？提醒：这些养肺措施请牢记,search,2
急性脑梗了送到医院为什么只是拍片、输液？临床 医生说出了原因,search,2
为什么住院检查要反复抽血，而且一次还好几管？临床医生说出原因,search,2
关注肺健康：长年咳痰喘，总感觉气吸不上？临床医生给出解决方案,search,2
打呼噜多年，白天感觉乏力、头晕、总想睡觉？警惕：这种病要注意,search,2
肌酐一百零几，是不是肾脏出问题了？肾内科医师给出定心丸,search,2
一直都有贫血，但是不头晕，也没有别的不舒服，该怎么补？,search,2
肾移植成功后也可能因并发症而功能丧失，为何还要苦苦等待肾源？,search,2
警告｜女性出现“性冷淡”，可不是好事！医生从三个方向详细解读,search,2
尿色“变黄”说明身体出问题了？肾内科医师深度辟谣：正常现象,search,2
关注肺健康：哮喘反复发作，吸入激素怕副作用？脱敏疗法值得一看,search,2
这份流行性感冒健康手册提前收藏好，来年助你防范呼吸系统传染病,search,2
吸烟仅仅是影响肺部健康？辟谣：临床医生教你从全局认识吸烟危害,search,2
号称全球四大慢性病之一，“慢性阻塞性肺疾病”究竟是何来头？,search,2
肺癌高发，吸烟脱不了干系！那不吸烟就不得肺癌了？深度辟谣,search,2
尿毒症并发症之“尿毒症肺”，肾内科医师一文给您讲清楚,search,2
反流性食管炎是幽门螺杆菌感染导致的？辟谣：原来和这个肌肉有关,search,2
肾病究竟水果能吃哪些、不能吃哪些？肾内科医师给出这四点建议,search,2
夏天到了，夜宵市场异常火爆，临床医生提醒：注意这五种多发病,search,2
中年男性，有慢性前列腺炎，夫妻生活总是“草草了事”？请看此文,search,2
减肥不仅仅是为了变美，更是为了健康，临床医生给出了这几点建议,search,2
慢性肾病，到底中药好还是西药好？肾内科医师说出真相,search,2
尿酸过高仅仅是引起痛风？深度辟谣：这些并发症现在了解还不迟,search,2
深度辟谣：尿常规正常就说明肾脏没问题？肾内科医生一文讲清楚,search,2
尿毒症一旦选择透析就意味着生命开始倒计时？肾内科医师在线辟谣,search,2
为什么有的人称胃癌为“穷癌”？临床医生说出真相,search,2
肝脏出问题，上厕所会出现这四个异常信号，医生希望你一样都不占,search,2
痛风哪些菜不能吃？临床医生给出这几个建议,search,2
痛风不能喝啤酒那可以喝白酒吗？肾内科医师一文给您讲清楚,search,2
尿毒症为什么一定要透析？不透析会怎么样？肾内科医师说出真相,search,2
二舅残疾原因揭晓，可能与患“脊髓灰质炎”有关？医生详细解读,search,2
粉丝提问：尿频尿急腰酸会不会影响生育功能？临床医生一文讲清楚,search,2
步入老年阶段，大便几天不解，担心便秘？临床医师给您讲清楚,search,2
痛风都是吃出来的？医生辟谣：原发性痛风和继发性痛风要注意区分,search,2
人体感觉冷、麻是缺钾造成的还是高钾造成？肾内科医师给您讲清楚,search,2
医生提醒：血管堵塞、血液粘稠的人要小心这五大异常信号,search,2
女性的健康杀手“宫颈癌”究竟有多可怕？临床医师在线解读,search,2
刚开始透析为什么要在脖子或大腿上插管子？肾内科医师说出真相,search,2
夏天来了，啤酒小龙虾堪称绝配，解读：为什么喝啤酒会诱发痛风？,search,2
经验总结：尿毒症患者想要提高生存率，这十大点收藏好常拿出翻翻,search,2
尿酸到底多少才算正常？什么情况下会引起痛风？临床医生在线解读,search,2
气温升高，各种皮肤病接踵而至！腋下、臀部爱长小脓包？请看此文,search,2
夜间痛风突发，该吃药还是去医院？临床医生给出方案,search,2
有人一直吸烟，肺干干净净，有人从不吸烟，却查出肺癌？真相来啦,search,2
眼睛总是发干，是不是干燥综合征？肾内科医师给您讲清楚,search,2
只知糖尿病而不知糖尿病肾病？肾内科医生：出现蛋白尿是关键,search,2
肝硬化会不会传染？医生：先看看是不是这种类型,search,2
科普：为什么晚期的癌症病人会那么痛苦？医生说出了真相,search,2
得了高血压，想要血压控制稳，医生建议这四样东西要少碰,search,2
痛风总是反复发作？这四类一线药物看看你用过哪些,search,2
就怕在外面哮喘突然发作，医生提醒：了解了这几点心里才有底,search,2
胃不好就怕上消化道出血，医生提醒：这几点务必注意,search,2
预防中暑、治疗中暑，都吃藿香正气水？医生辟谣：小心吃出事,search,2
不同医院肌酐查出来不一样？肾内科医师：肌酐受到这五个因素影响,search,2
很多中老年人B超会提示“颈动脉硬化”，来龙去脉今天给您讲清楚,search,2
盘点中老年人五种最为常见的皮肤病，医生建议你一样都不占,search,2
蛋黄吃了容易胆固醇升高？深度辟谣：临床医生对比给您讲清楚,search,2
高血钾是致命的，肾病患者饮食上如何合理的控“钾”？一文掌握！,search,2
肾不好，它会向身体发出这五种预警信号，医生希望你一种都不占！,search,2
查出来尿酸高，还害怕痛风？肾内科医生给出这六个建议！,search,2
女性大姨妈来的越多，排毒就越干净？医生在线辟谣,search,2
室内甲醛污染和白血病究竟有没有关系？我们来用事实说话！,search,2
营养知多少：这五种常见慢性病容易出现营养缺失，快看看中招没！,search,2
啤酒肚，真是喝啤酒喝出来的？辟谣：原因常见这几方面，建议收藏,search,2
不少人B超做出来都提示“胆囊结石”，莫慌，看看医生怎么说！,search,2
长年站立工作，两腿已出现迂曲的“小蚯蚓”？静脉曲张了解一下！,search,2
生命稍纵即逝，医生建议：五种猝死原因、五大应对策略要牢记于心,search,2
什么是脊椎病？有哪几种类型？医生解读：这几种类型会引起头晕！,search,2
感觉得了尿路感染不知所措？肾内科医师：这份健康指南请收好！,search,2
吃什么会得尿毒症？又该怎么预防尿毒症？肾内科医师说出真相！,search,2
不想“肠癌”缠身，医生说出真相：这四个预警信号要牢记！,search,2
血液肿瘤界医患学习沟通的新形式感悟,search,2
房子装修好了别急着住，医生建议：甲醛的一二三点要牢记！,search,2
患有高血压，除吃药外还有别的办法吗？解读：五招让血压软着陆！,search,2
40岁大叔，痛风发作，吃了32颗秋水仙碱，后来怎么样了？请看此文,search,2
想要脂肪肝靠边走，六类高发人群要重视，四种方法保驾护航！,search,2
自“非典”后，连花清瘟胶囊又一次走向顶峰，它究竟厉害在哪里？,search,2
尿蛋白做出来“+”，别的医院复查正常，和检查测方法有关系吗？,search,2
我国向来讲究入土为安，为何新冠肺炎的尸体不允许土葬？,search,2
如果肌酐升高了，人体会有什么特殊的表现吗？肾内科医师在线解读,search,2
深度解读：乙肝病毒携带者会影响寿命吗？那还有没有转阴可能呢？,search,2
细数身边的那些“致癌”因素，这五大样医生建议你一样都不沾！,search,2
都说高血压容易中风，关键是高血压患者该怎么预防？在线解读！,search,2
共同探讨：新冠肺炎疫情全球大流行态势下，到底还要持续多久呢？,search,2
小关节反复肿痛，晨起手脚活动不便？深度：类风湿关节炎不得不防,search,2
春天气温多变，骤减衣物需谨慎，家庭备药感冒灵颗粒注意事项,search,2
夏天来了，您是否此刻正受到“腋臭”的困扰？医生教您科学应对,search,2
便秘知多少：针对这两类人群，张大夫已经给出了答案！,search,2
没事多吸氧还能延年益寿？临床医生在线辟谣！,search,2
老是打嗝该怎么破？先看看这四点原因你占了几样！,search,2
要想食管癌靠边走，五点原因要牢记、三大预防一起抓！,search,2
越来越多的场所禁止吸烟，吸烟到底有什么危害？会得冠心病吗？,search,2
糖尿病本就忌口，怕得糖尿病肾病更要忌口，饮食上需注意这五点！,search,2
中青年就患上了高血压，有个问题值得思考：还能活多久？,search,2
霉豆腐容易致癌还不健康？临床医生辟谣：我们应该辩证看待,search,2
医生总说控制血压控制血压，那血压到底多高才会脑出血呢？,search,2
人到中年不得已，保温杯里泡枸杞，枸杞有哪些好处？会得糖尿病吗,search,2
再次强调：这7种肛肠疾病，及时做肛门指检，别太害羞了,search,2
新冠肺炎下，该怎么呵护好自己的肺？可以吃这些食物来润肺健肺！,search,2
黄褐斑都是遗传的？临床医生在线辟谣！,search,2
有痛风，已经长出痛风石，积极治疗后会不会消掉？消不掉会残疾吗,search,2
美国因新冠肺炎死亡已有2万多人，为什么还有人支持特朗普？,search,2
新冠肺炎疫情下，国际疫情形势仍不容乐观，湖北会不会再次封城？,search,2
痤疮影响美观，你是否曾焦虑、自卑？深度解读：现在了解还不迟！,search,2
冬病春聊：冻疮的防与治,search,2
都说血脂要控制好，拿着化验单却不知道怎么看？临床医生教你分析,search,2
总是反酸、烧心？医生懂你的困扰，深度解读：护胃从此刻开始,search,2
甲状腺癌做了手术就不用管了？医生辟谣：需要长期口服这种药！,search,2
40岁男子滴酒不沾，肝癌离世！医生苦劝：这3点建议，帮助很大,search,2
肥胖只是单纯的体重增加？辟谣：这些危害现在知道还不算晚！,search,2
医生查房后马上给手抹消毒液，是觉得病人脏吗？临床医生在线辟谣,search,2
神奇面膜一敷见效无效退款？辟谣：激素依赖性皮炎现在了解还不迟,search,2
皮肤瘙痒难耐，总是忍住不要挠？先看看这四种常见原因有没有中招,search,2
新冠肺炎疫情席卷全球，谈谈朝鲜为何能始终保持“0”确诊态势,search,2
尿毒症病人胃口差、时不时还感觉肚子胀、痛？这个并发症要重视！,search,2
肾结石不痛就不管？辟谣：这个案例给每个人都敲响了警钟！,search,2
腰不痛、腿不酸，出现血尿不用慌？辟谣：肾内科医师说出真相！,search,2
只知道尿酸控制不好会痛风？肾内科医生警告：高尿酸伤肾更可怕,search,2
肾穿刺后会留下终生后遗症？肾内科医师来在线辟谣，深度解读！,search,2
内瘘是尿毒症透析患者的生命线，夏天该怎么护理？医生说注意4点,search,2
到底该选择血液透析还是腹膜透析？肾内科医生告诉你真相！,search,2
步入中老年以后总是失眠多梦，四个原因三个办法一定要牢记！,search,2
为什么尿毒症病人透析后容易营养不良？肾内科医生教你营养管理！,search,2
尿毒症患者出现皮肤瘙痒，医生也无计可施？肾内科医师在线辟谣,search,2
我只是血钾高，怎么医生总是给我复查？肾内科医师告诉你真相,search,2
一直听说糖尿病会影响肾脏？肾内科医师来为你深度解析,search,2
我血压控制不好，为什么肾内科医生会为我担心，看完终于懂了,search,2
化验小便了，手上拿着报告单却不知道怎么看？肾内科医生来帮你,search,2
慢性肾脏病患者总是出现贫血，肾内科医生教你如何应对,search,2
尿毒症透析患者夜间总是辗转反侧难以入睡，肾内科医生来答疑解惑,search,2
乙肝患者饮食调理和药物治疗同等重要，这几条一定要知道,search,2
辟谣：确诊尿毒症了能不透析就不透析？看看肾内科医生怎么说,search,2
很多城市新冠肺炎治愈清零，没有特效药为什么有这么多治愈的呢？,search,2
喝酒脸红的人更能喝？是不是真的呢？听听医生怎么说,search,2
血脂已恢复正常，他汀类的药还要继续吃吗？医生给出3点建议,search,2
尿毒症多是拖出来的？提醒：身体出现3种症状，可能是肾脏在呼救,search,2
夏天出现肛门周围瘙痒，总想去抓？医生提醒：3点建议，清凉一夏,search,2
新冠病毒还没消灭，猴痘病毒又来了？医生提醒：致死率可达10%,search,2
四个坏习惯让胃癌渐近身 安翰科技磁控胶囊胃镜是胃癌早筛利器,search,2
夏天来了，头皮毛囊炎怎么办？医生提醒：三点建议，或可消退,search,2
120万一针抗癌药，宁波首位患者治疗成功！一个月肿瘤消失，值吗,search,2
高血压坚持服药8年，却查出急性肾衰！医生叹息：只因忽视这一点,search,2
高血压疫苗即将上市，从此和降压药说“拜拜”？临床医生一文说清,search,2
男性朋友，小便分叉是怎么回事？临床医生一文给大家说清楚,search,2
什么样的血压容易“脑出血”？这篇文章说清楚了,search,2
几块钱一瓶的叶酸片，竟是高血压的“克星”？现在知道还不算晚,search,2
高血压药，到底该早上吃还是睡前吃？饭前吃还是饭后吃？答案来了,search,2
牙龈增生，还老是上火、牙齿痛？医生提醒：祸根可能是这种降压药,search,2
为何中国尿毒症患者越来越多？医生坦言：2种慢性病，正是祸根,search,2
胸口“刺痛”数秒是心脏病吗？与3个原因有关，建议尽快重视,search,2
为啥中国心梗患者越来越多？医生坦言：家里有这两样东西，赶紧扔,search,2
年届五十，大便不畅，如何是好？医生坦言：4种通便药，一文说清,search,2
脑肿瘤“敲门”时，身体可能出现7种不适，若都有，建议尽快检查,search,2
控制血压，只知道吃药？医生坦言：坚持做好这五件事，很有帮助,search,2
上了年纪，痔疮老犯，咋回事？医生坦言：四种原因最常见,search,2
泌尿系结石，手术治疗还是体外冲击波碎石？医生一文讲清优缺点,search,2
成年男性，尿道口“滴白”，多是前列腺不好？医生忠告：注意三点,search,2
六味地黄丸，中年男性的“好朋友”？医生坦言：治肾亏，有讲究,search,2
50%的尿毒症因心血管并发症死亡！肾内科医师给出了这几点建议,search,2
中医认为金钱草可以治疗肾结石，具体效果如何？医生告诉你真相,search,2
大寒时节，肥胖人群容易脱发是什么原因导致的,search,2
有尿频、尿急、尿道口滴白，是前列腺炎吗？一文读懂前列腺液检查,search,2
20岁小伙，混吃感冒药，就为好得快，后来怎么样了？医生叹息,search,2
尿酸高，不仅伤关节，还伤“肾”！预防痛风性肾病，做好这三点,search,2
肾脏B超提示“多囊肾”，严重吗？医生坦言：有一半人变尿毒症,search,2
肾结石，为什么总爱夜间发作？医生坦言：与这两个方面有关,search,2
22岁女大学生，肾病坚持只用中药治疗，后来怎么样？医生叹息,search,2
膀胱有癌，小便先知？提醒：排尿出现2个异常，可能是癌症的信号,search,2
浙大研究：每天多吃一个蛋，心脏病和癌症风险会增加？可信吗？,search,2
尿液出现2个异常变化，警惕是肾病来“敲门”，及早发现还能救,search,2
尿毒症是“拖出来”的？医生提醒：夜尿增多，可能是肾脏在呼救,search,2
肌酐升高是怎么回事？肾内科医师为您讲清原理，给出解决方案！,search,2
好言相劝：水肿，往往是肾病的“急先锋”！肾病专家一文给您解读,search,2
中国心血管病高发，吃“猪油”惹的祸？医生坦言：注意两点放心吃,search,2
三四十岁的男性，包皮过长，还有必要去做手术吗？一文说清,search,2
为何越来越多的年轻人得胃癌？医生提醒：背后这几个原因不容忽视,search,2
小便不仅颜色黄，而且“骚味”大，算病吗？医生坦言：关注这3点,search,2
中国癌症高发，味精是“祸根”？医生坦言：这2类食物才是害人精,search,2
身体出现3种奇怪变化，可能是“胃癌”的警报，该做一下检查了,search,2
一天吃一个蛋怎么样？会胆固醇高吗？医生坦言：弄懂2点，放心吃,search,2
肾脏有癌，小便先知？医生提醒：身体若是出现三个异常，马上就医,search,2
年届五十，感觉浑身不适，睡觉也不安稳？医生坦言：2种病是祸根,search,2
守卫心血管疾病“最终战场”，新冠感染期间警惕心力衰竭,search,2
为什么有十男九痔、十女十痔的说法？别害羞，建议收藏起来慢慢看,search,2
再次强调：肾脏是“哑巴”器官，身体这3种表现，或是肾衰竭来临,search,2
经常吃皮蛋，容易重金属超标，等于慢性自杀？医生坦言：注意3点,search,2
脑梗来临，睡觉先知？医生提醒：睡觉出现3个异常，小心是脑梗,search,2
男性朋友看过来｜烟瘾和酒瘾，是谁最伤身体？临床医生深度解读,search,2
痛哉！一名医生大年三十在老家猝死，留下的两点教训，千万别犯,search,2
年度体检查出脂肪肝，如何避免恶化？医生坦言：注意两吃两不吃,search,2
长期吃腌菜对健康是好是坏？有没有致癌性？医生坦言：注意2点,search,2
人到中年，2种症状别“硬扛”！超过一段时间不愈可能是癌症,search,2
红肉被列为致癌物，经常食用会导致肠癌风险提高？一文解释清楚,search,2
发病即晚期，这种隐匿性极强的癌症，要了太多人的命……,search,2
警惕！腿上出现红血丝，可能是身体发出的危险信号,search,2
一饿就心慌手抖，只是低血糖在作祟？别大意！还可能是这5种疾病,search,2
常见睡姿排行榜：姿势不对，要起来重睡！快认领适合你的正确睡姿,search,2
小肿块，大问题！这3个部位的淋巴肿了，有可能是癌症信号,search,2
手麻脚麻别不当回事！可能是这5种疾病发出的信号，要警惕,search,2
生病不一定就是坏事！经常生“这些病”，也许身体健康易长寿,search,2
身体也会“说话”？身体发出这5种声音，不是大病就是癌！,search,2
智齿疼痛太磨人，拔or不拔？出现这4种情况，疼不疼都要拔！,search,2
晚上不刷牙就睡觉，可能面临这5个后果！现在知道还不晚,search,2
身体不适，耳朵先知？耳朵出现这6个异样，可能是疾病前兆,search,2
身体出现5种异常，十有八九是血管堵了，拖久了会变成大病,search,2
嘶~痛！口腔溃疡总是反反复复怎么破？答案都在这里，超全！,search,2
从炎症到癌症，要多长时间？提醒：出现4种炎症，不要拖,search,2
半夜总是口干舌燥？别以为是缺水，可能是5种疾病“警报”,search,2
这些病都是被“气”出来的！尤其这8类疾病，看完别再生气了,search,2
脑梗来临，睡觉先知？睡觉出现这5种异常，要警惕脑卒中,search,2
注意！晨起照镜，脸上出现这7个变化，可能是健康出了问题,search,2
姿势不对，上厕所也能上出病！4个如厕动作，很多人天天在做,search,2
藏污纳垢，易着凉？肚脐究竟有什么用？,search,2
幸福癌？甲状腺癌分4种类型，并非都是“善茬”，别不当回事,search,2
观鞋底，知健康！提醒：这6种鞋底，正暴露了健康问题,search,2
大病来袭，晨起有征兆？早起后出现4种异常，别不当回事,search,2
脑出血“事发突然”？出现这6大症状，可能是脑出血前兆，要警惕,search,2
癌症来临，放屁先知？常放这3种屁，可能是肠癌或大病预警,search,2
0脂0卡的「代糖」0热量，但致癌？代糖的那些传说，哪些是真的？,search,2
警惕！这3大癌症一旦发现就是中晚期！做对6件事，远离癌细胞,search,2
如何呵护肾脏？别再把肾脏病当成肾亏了！这8件事要牢记,search,2
核污水已排海！核污水中的放射物对人体危害有多大？,search,2
人未老，骨先衰？疏松、变脆，警惕骨骼提前衰老！,search,2
总是犯困、睡不醒？不一定是缺觉，可能是这8种疾病的前兆,search,2
眼睛也会“缺水”！眼睛干涩不舒服，干眼症怎么防“失水”？,search,2
体检查出这9种病，大多不用治！不要自己吓自己,search,2
靠墙站能减肚子？当心小肚子越来越大！,search,2
每个爱挖鼻孔的人，可能早晚都将承受6个后果！趁早改,search,2
血气不足百病生！身体8个部位会“露出马脚”，赶紧自查,search,2
换季谨防“秋老虎”咬人，这份养生攻略请拿好！,search,2
大病来临，吃饭先知？吃饭时出现这10种症状，可能是疾病前兆,search,2
身上长出小红点，到底要不要去医院？这几种红点，别掉以轻心,search,2
偏头痛就是一边脑壳痛？NO！教你7招摆脱头痛“紧箍咒”,search,2
人不胖，肚子却很大？小肚腩背后隐藏6大健康风险，别忽视,search,2
越养生，身体越垮？年轻人这些伪养生千万别再做了！,search,2
手部出现这10个“异样”，暗示你的健康亮起了红灯,search,2
出汗就是排毒？这5个部位出汗多，或是疾病征兆,search,2
眼皮长痘痘？当心是又红又痛的麦粒肿！这8个坏习惯是元凶,search,2
长期不吃早饭，这个器官最容易受伤！严重时可能会致命,search,2
体内有癌，喉咙先知！出现这4种症状，可能是食道癌来袭,search,2
能吃是福？吃太饱小心“撑”出10种病！现在改还来得及,search,2
10个癌症早期「求救信号」，早识别能救命！很多人都忽视了,search,2
男人的“小弟弟”，为什么会有『不应期』？,search,2
夏季肾结石高发，这样预防即可“水落石出”！附赠防“石”指南,search,2
憋尿等于藏毒？长期憋尿，小心这8个危害会不请自来,search,2
我国超过27%的人患口臭！出现这5种“臭味“，千万别大意,search,2
大汗淋漓，越擦越热？正确止汗5个小妙招，还不快来get一下？,search,2
睡觉总是流口水？别大意！可能是7种疾病发出的“警报”,search,2
癌症会遗传吗？会！尤其是这6种癌症最容易遗传,search,2
身体出现4种征兆，最好去检查一下，心脏可能“病”得不轻了,search,2
吃生腌海鲜更健康？专家：别只顾过“嘴瘾”，小心寄生虫盯上你！,search,2
7个症状预示脑供血不足，不想要脑梗和痴呆，牢记4件事,search,2
暴雨来袭如何应对？收好这份「暴雨自救指南」,search,2
拉肚子就是吃坏了？罪魁祸首可能是这7个，别掉以轻心,search,2
观嘴唇，知健康？6种唇色或反映了不同的健康问题,search,2
打工人累是常态？一图带你自测疲劳指数→,search,2
保护胰腺，就是守住生命线！胰腺炎最爱找上这7类人,search,2
每天晨起总觉得喉咙里卡了一口痰？多与这4种病有关,search,2
【提醒】夏天游泳，这些问题请三思！,search,2
身体出现这3个表现，可能说明你的血管正在“变硬”！,search,2
睡觉时有这5个表现，说明你的血糖偏高了，很多人都不知道,search,2
【冰箱冷知识】冰箱不能暂停时间！这4个“雷区”千万别踩,search,2
肠息肉会癌变？提醒：出现这6种现象，可能是癌变信号,search,2
这个夏天当最白最靓的妞？只涂防晒还不够，你要掌握ABC原则,search,2
别把胆囊炎当胃病！身体出现这4个表现要尤为注意,search,2
“先菌子，后小人？”拿好这张野生菌防毒指南→,search,2
膝盖酸疼千万别硬扛！这8个膝盖养护知识，要牢记,search,2
为何蚊子咬你不咬Ta？学会这4招，让蚊子找不到你,search,2
不是皮肤病，而是癌症预警？身上这3处痒，可能是癌症来了,search,2
胃病的“祸根”是胃黏膜损伤？3个方法帮你轻松修复,search,2
尿毒症多半是“作出来”的！当心这6种伤肾行为,search,2
关灯躺平玩手机，小心青光眼悄悄来找你！,search,2
都说夏日多喝水，哪些水能喝？这5种水上了白名单，可以放心喝,search,2
"甲状腺不好,颈先知！身体有这6种反应，小心甲状腺结节",search,2
夏季腿抽筋不一定是缺钙！多与这4个诱因有关，教你7招缓解手法,search,2
热在三伏！入伏身体有3防、3宜、5忌、6怕，要牢记,search,2
别把癌症当鼻炎！提醒：身体有这7个症状，可能是鼻咽癌信号,search,2
手淫成瘾，想戒又戒不掉？5招教你戒除手淫,search,2
肚脐眼里的“泥”能不能抠？别乱抠，小心招惹4个隐患,search,2
夏季皮肤易过敏，如何做好防和护？这些小细节要注意！,search,2
世间再无月光爱人！爱笑的人就不会得抑郁症吗？,search,2
年轻人想一直躺平，但腰椎说“不行”！,search,2
体内有癌，后背先知？背部出现这3种疼痛，可能是癌症信号,search,2
肝脏不好？管住嘴巴，口腔有这5个变化，警惕肝硬化,search,2
腿上有这5个症状要当心！很可能是身体发出的危险信号,search,2
吃夜宵真的不健康吗？未必！这样吃夜宵，健康又尽兴,search,2
肠道有癌，大便先知！6大信号预示大肠癌的来临,search,2
又双叒有娃“中招”！做好这7点，防止手足口病娃传娃,search,2
脑梗为何年轻化？提醒：身体发出这8个警报要当心,search,2
男性长期手淫会有哪些危害？若不戒掉，对身体有这3大危害！,search,2
自闭症孩子都是智商超高的天才吗？No，自闭症≠天才，真相是→,search,2
34岁相声演员肺癌去世！身体有这5个异样别大意，可能是肺癌信号,search,2
咖啡提的神，将来都是要还回去的！揭秘“咖啡提神”的真相,search,2
防蓝光到底是不是智商税？答案来了，赶紧看一眼！,search,2
三节同庆！这141个集体和个人今日受到表彰,search,2
连续性血液净化（CRRT）：新冠救治重磅“武器”，点燃危重症患者生命之光,search,2
紧急“转型”||组建亚重症病房，确保危重患者应治尽治,search,2
别轻易给孩子贴标签！想知道孩子是“好动”还是“多动症”？看这篇就够了,search,2
呼吸内科：与病毒较量，与时间赛跑，与患者同“呼吸”,search,2
人民医院为人民，湖南省人民医院整体出击迎战“疫峰”,search,2
含胸驼背，显老10岁？千万别让它影响你的身体健康,search,2
发生拥挤踩踏，如何逃生和进行现场救护？这份指南关键时刻能救命！,search,2
脑卒中“猛于虎”！牢记这几点，防止中风来“偷袭”,search,2
眼睛也会中风！抓住黄金90分钟最关键！,search,2
“隐形杀手”静脉血栓离你并不远，不想被它盯上，需做到这7点,search,2
永兴+东安，湖南省人民医院再添2家集团医院,search,2
注意！这六类孩子，家长需要重点关注身高发育！,search,2
颈椎不适来个按摩？当心“中风”找上你！,search,2
我心目中的好老师丨“医”路有您，致我们最敬爱的吴金术教授,search,2
「省医 · 名医」朱黎明：拯救喘不上气的肺,search,2
「省医 · 名医」王靖：以“镜”治动，更早重返运动,search,2
「省医 · 名医」黄忠诚：为普通百姓解后“股”之忧,search,2
肝胆管结石10年做了4次开腹手术“石”在痛苦，腹腔镜手术只在肚子上打5个小洞治愈顽疾,search,2
ECMO救治19天差点要做肺移植的1岁女童，出ICU了！,search,2
春雨至，万物生丨抓住长个黄金期！小儿推拿助力孩子增身高、调脾胃！,search,2
最新儿童身高标准涨啦，抓住春季黄金期，让孩子身高“窜一窜”！,search,2
湖南省第十届脑血管病介入治疗大会暨第五届湖南省卒中学会年会举行,search,2
今日立春丨养肝护肝好时节，记住这几点，全年都健康！,search,2
新冠感染患者陆续出院，专家分享救治“五字”真经,search,2
童颜针差异化第一弹：领先行业，艾维岚掌握材料密码,search,2
